User_ID,Session_ID,Event,Timestamp,Device,Region,Channel,Product_Category,Revenue,Bounce_Flag
USR04259,SES04259,Add to Cart,2025-10-30 14:28:55,Mobile,West,Organic,Sports,0.0,Yes
USR04259,SES04259,Checkout,2025-10-30 14:31:55,Desktop,East,Organic,Beauty,0.0,Yes
USR04260,SES04260,Browse,2025-10-07 19:35:11,Desktop,South,Organic,Fashion,0.0,Yes
USR04260,SES04260,Add to Cart,2025-10-07 19:39:11,Mobile,South,Google Ads,Beauty,0.0,Yes
USR04260,SES04260,Checkout,2025-10-07 19:43:11,Desktop,East,Google Ads,Home,0.0,Yes
USR04261,SES04261,Browse,2025-10-30 10:17:49,Tablet,West,Google Ads,Beauty,0.0,Yes
USR04261,SES04261,Add to Cart,2025-10-30 10:22:49,Desktop,South,Organic,Beauty,0.0,Yes
USR04261,SES04261,Checkout,2025-10-30 10:26:49,Mobile,East,Social Media,Sports,0.0,Yes
USR04262,SES04262,Browse,2025-10-10 22:53:22,Desktop,West,Organic,Electronics,0.0,Yes
USR04262,SES04262,Add to Cart,2025-10-10 22:55:22,Mobile,East,Organic,Fashion,0.0,Yes
USR04263,SES04263,Browse,2025-10-15 22:27:57,Desktop,South,Organic,Fashion,0.0,Yes
USR04263,SES04263,Add to Cart,2025-10-15 22:30:57,Desktop,North,Social Media,Home,0.0,Yes
USR04263,SES04263,Checkout,2025-10-15 22:34:57,Desktop,North,Organic,Beauty,0.0,Yes
USR04264,SES04264,Browse,2025-10-13 11:40:59,Tablet,South,Email,Electronics,0.0,No
USR04264,SES04264,Add to Cart,2025-10-13 11:43:59,Tablet,South,Email,Home,0.0,No
USR04264,SES04264,Checkout,2025-10-13 11:48:59,Mobile,South,Social Media,Home,0.0,No
USR04264,SES04264,Purchase,2025-10-13 11:52:59,Desktop,East,Google Ads,Fashion,666.57,No
USR04265,SES04265,Browse,2025-10-31 17:35:14,Tablet,North,Google Ads,Beauty,0.0,Yes
USR04266,SES04266,Browse,2025-10-17 23:58:35,Tablet,South,Google Ads,Electronics,0.0,Yes
USR04266,SES04266,Add to Cart,2025-10-18 00:02:35,Tablet,South,Organic,Sports,0.0,Yes
USR04267,SES04267,Browse,2025-10-04 07:57:52,Desktop,South,Social Media,Electronics,0.0,Yes
USR04267,SES04267,Add to Cart,2025-10-04 07:59:52,Tablet,West,Email,Electronics,0.0,Yes
USR04267,SES04267,Checkout,2025-10-04 08:01:52,Tablet,North,Organic,Sports,0.0,Yes
USR04268,SES04268,Browse,2025-10-31 06:39:55,Mobile,East,Social Media,Fashion,0.0,Yes
USR04269,SES04269,Browse,2025-10-22 04:55:19,Tablet,North,Organic,Home,0.0,Yes
USR04269,SES04269,Add to Cart,2025-10-22 05:00:19,Mobile,North,Social Media,Fashion,0.0,Yes
USR04270,SES04270,Browse,2025-10-24 07:18:40,Mobile,North,Organic,Electronics,0.0,Yes
USR04270,SES04270,Add to Cart,2025-10-24 07:20:40,Tablet,West,Email,Home,0.0,Yes
USR04271,SES04271,Browse,2025-10-13 16:11:35,Tablet,South,Social Media,Home,0.0,Yes
USR04271,SES04271,Add to Cart,2025-10-13 16:14:35,Mobile,West,Social Media,Electronics,0.0,Yes
USR04272,SES04272,Browse,2025-10-18 12:21:22,Tablet,East,Organic,Home,0.0,Yes
USR04272,SES04272,Add to Cart,2025-10-18 12:26:22,Desktop,West,Organic,Home,0.0,Yes
USR04272,SES04272,Checkout,2025-10-18 12:31:22,Mobile,South,Email,Sports,0.0,Yes
USR04273,SES04273,Browse,2025-10-26 18:34:05,Desktop,South,Google Ads,Home,0.0,No
USR04273,SES04273,Add to Cart,2025-10-26 18:37:05,Mobile,North,Email,Fashion,0.0,No
USR04273,SES04273,Checkout,2025-10-26 18:39:05,Mobile,East,Organic,Sports,0.0,No
USR04273,SES04273,Purchase,2025-10-26 18:42:05,Desktop,East,Organic,Sports,1277.91,No
USR04274,SES04274,Browse,2025-10-10 17:58:40,Tablet,East,Email,Sports,0.0,Yes
USR04274,SES04274,Add to Cart,2025-10-10 18:00:40,Tablet,North,Organic,Fashion,0.0,Yes
USR04274,SES04274,Checkout,2025-10-10 18:02:40,Tablet,South,Email,Beauty,0.0,Yes
USR04275,SES04275,Browse,2025-10-03 21:00:29,Mobile,West,Social Media,Sports,0.0,Yes
USR04275,SES04275,Add to Cart,2025-10-03 21:02:29,Mobile,North,Email,Beauty,0.0,Yes
USR04275,SES04275,Checkout,2025-10-03 21:04:29,Desktop,North,Google Ads,Fashion,0.0,Yes
USR04276,SES04276,Browse,2025-10-11 20:35:47,Mobile,South,Organic,Home,0.0,Yes
USR04276,SES04276,Add to Cart,2025-10-11 20:40:47,Mobile,South,Google Ads,Sports,0.0,Yes
USR04276,SES04276,Checkout,2025-10-11 20:43:47,Desktop,North,Google Ads,Sports,0.0,Yes
USR04277,SES04277,Browse,2025-10-23 22:50:54,Desktop,South,Organic,Beauty,0.0,Yes
USR04277,SES04277,Add to Cart,2025-10-23 22:54:54,Tablet,North,Social Media,Home,0.0,Yes
USR04278,SES04278,Browse,2025-10-02 19:53:10,Tablet,East,Social Media,Sports,0.0,Yes
USR04278,SES04278,Add to Cart,2025-10-02 19:55:10,Tablet,East,Organic,Beauty,0.0,Yes
USR04279,SES04279,Browse,2025-10-06 19:30:33,Desktop,North,Organic,Beauty,0.0,Yes
USR04279,SES04279,Add to Cart,2025-10-06 19:33:33,Mobile,South,Social Media,Sports,0.0,Yes
USR04280,SES04280,Browse,2025-10-26 22:05:22,Mobile,North,Organic,Fashion,0.0,Yes
USR04280,SES04280,Add to Cart,2025-10-26 22:08:22,Desktop,West,Google Ads,Fashion,0.0,Yes
USR04280,SES04280,Checkout,2025-10-26 22:11:22,Mobile,West,Organic,Home,0.0,Yes
USR04281,SES04281,Browse,2025-10-26 03:30:56,Mobile,East,Organic,Beauty,0.0,Yes
USR04281,SES04281,Add to Cart,2025-10-26 03:35:56,Mobile,East,Social Media,Home,0.0,Yes
USR04281,SES04281,Checkout,2025-10-26 03:39:56,Mobile,North,Social Media,Fashion,0.0,Yes
USR04282,SES04282,Browse,2025-10-31 11:15:32,Tablet,South,Organic,Home,0.0,Yes
USR04283,SES04283,Browse,2025-10-17 20:41:06,Tablet,South,Google Ads,Fashion,0.0,Yes
USR04283,SES04283,Add to Cart,2025-10-17 20:46:06,Tablet,East,Email,Electronics,0.0,Yes
USR04283,SES04283,Checkout,2025-10-17 20:50:06,Tablet,East,Organic,Electronics,0.0,Yes
USR04284,SES04284,Browse,2025-10-15 16:18:13,Tablet,West,Google Ads,Electronics,0.0,Yes
USR04284,SES04284,Add to Cart,2025-10-15 16:20:13,Tablet,East,Google Ads,Beauty,0.0,Yes
USR04285,SES04285,Browse,2025-10-26 23:25:17,Mobile,East,Email,Fashion,0.0,Yes
USR04285,SES04285,Add to Cart,2025-10-26 23:30:17,Mobile,West,Organic,Electronics,0.0,Yes
USR04285,SES04285,Checkout,2025-10-26 23:33:17,Tablet,West,Organic,Sports,0.0,Yes
USR04286,SES04286,Browse,2025-10-02 06:53:53,Mobile,North,Organic,Sports,0.0,Yes
USR04286,SES04286,Add to Cart,2025-10-02 06:55:53,Tablet,West,Email,Beauty,0.0,Yes
USR04286,SES04286,Checkout,2025-10-02 06:57:53,Tablet,South,Email,Electronics,0.0,Yes
USR04287,SES04287,Browse,2025-10-14 12:51:13,Desktop,West,Email,Home,0.0,Yes
USR04288,SES04288,Browse,2025-10-26 15:12:18,Desktop,East,Organic,Fashion,0.0,Yes
USR04288,SES04288,Add to Cart,2025-10-26 15:16:18,Desktop,East,Organic,Fashion,0.0,Yes
USR04289,SES04289,Browse,2025-10-31 06:50:03,Mobile,North,Email,Sports,0.0,Yes
USR04289,SES04289,Add to Cart,2025-10-31 06:55:03,Tablet,West,Organic,Sports,0.0,Yes
USR04289,SES04289,Checkout,2025-10-31 06:59:03,Desktop,North,Organic,Home,0.0,Yes
USR04290,SES04290,Browse,2025-10-31 01:36:56,Desktop,North,Social Media,Electronics,0.0,Yes
USR04290,SES04290,Add to Cart,2025-10-31 01:39:56,Desktop,South,Organic,Home,0.0,Yes
USR04291,SES04291,Browse,2025-10-31 00:45:49,Mobile,East,Email,Electronics,0.0,Yes
USR04291,SES04291,Add to Cart,2025-10-31 00:48:49,Mobile,South,Google Ads,Beauty,0.0,Yes
USR04292,SES04292,Browse,2025-10-04 12:44:30,Tablet,West,Social Media,Home,0.0,Yes
USR04293,SES04293,Browse,2025-10-12 01:03:07,Mobile,East,Google Ads,Fashion,0.0,No
USR04293,SES04293,Add to Cart,2025-10-12 01:06:07,Desktop,North,Organic,Electronics,0.0,No
USR04293,SES04293,Checkout,2025-10-12 01:10:07,Tablet,North,Google Ads,Home,0.0,No
USR04293,SES04293,Purchase,2025-10-12 01:13:07,Desktop,West,Email,Electronics,1100.48,No
USR04294,SES04294,Browse,2025-10-02 06:09:45,Mobile,North,Social Media,Home,0.0,Yes
USR04294,SES04294,Add to Cart,2025-10-02 06:13:45,Tablet,South,Email,Home,0.0,Yes
USR04294,SES04294,Checkout,2025-10-02 06:16:45,Mobile,West,Organic,Beauty,0.0,Yes
USR04295,SES04295,Browse,2025-10-28 07:10:55,Desktop,East,Email,Electronics,0.0,Yes
USR04295,SES04295,Add to Cart,2025-10-28 07:15:55,Desktop,North,Social Media,Home,0.0,Yes
USR04296,SES04296,Browse,2025-10-24 09:52:45,Tablet,West,Google Ads,Electronics,0.0,Yes
USR04297,SES04297,Browse,2025-10-03 21:28:00,Tablet,South,Email,Home,0.0,Yes
USR04298,SES04298,Browse,2025-10-21 04:16:48,Desktop,West,Organic,Beauty,0.0,Yes
USR04299,SES04299,Browse,2025-10-31 18:50:05,Mobile,South,Social Media,Electronics,0.0,Yes
USR04300,SES04300,Browse,2025-10-10 22:22:18,Desktop,South,Organic,Home,0.0,Yes
USR04300,SES04300,Add to Cart,2025-10-10 22:24:18,Tablet,West,Google Ads,Fashion,0.0,Yes
USR04301,SES04301,Browse,2025-10-10 23:44:03,Tablet,West,Social Media,Electronics,0.0,Yes
USR04301,SES04301,Add to Cart,2025-10-10 23:46:03,Desktop,North,Social Media,Sports,0.0,Yes
USR04302,SES04302,Browse,2025-10-06 01:59:42,Mobile,South,Organic,Home,0.0,Yes
USR04302,SES04302,Add to Cart,2025-10-06 02:01:42,Tablet,North,Email,Home,0.0,Yes
USR04303,SES04303,Browse,2025-10-14 16:56:52,Tablet,North,Social Media,Sports,0.0,Yes
USR04303,SES04303,Add to Cart,2025-10-14 16:58:52,Mobile,East,Email,Sports,0.0,Yes
USR04304,SES04304,Browse,2025-10-22 09:09:58,Tablet,North,Google Ads,Beauty,0.0,Yes
USR04304,SES04304,Add to Cart,2025-10-22 09:13:58,Mobile,East,Organic,Electronics,0.0,Yes
USR04304,SES04304,Checkout,2025-10-22 09:15:58,Tablet,East,Social Media,Home,0.0,Yes
USR04305,SES04305,Browse,2025-10-22 06:50:35,Tablet,South,Google Ads,Electronics,0.0,Yes
USR04306,SES04306,Browse,2025-10-26 12:29:44,Tablet,West,Google Ads,Beauty,0.0,Yes
USR04306,SES04306,Add to Cart,2025-10-26 12:31:44,Mobile,North,Email,Electronics,0.0,Yes
USR04306,SES04306,Checkout,2025-10-26 12:34:44,Tablet,West,Google Ads,Home,0.0,Yes
USR04307,SES04307,Browse,2025-10-25 15:32:20,Tablet,East,Social Media,Sports,0.0,Yes
USR04307,SES04307,Add to Cart,2025-10-25 15:36:20,Mobile,West,Organic,Beauty,0.0,Yes
USR04308,SES04308,Browse,2025-10-05 15:12:11,Desktop,North,Email,Sports,0.0,Yes
USR04309,SES04309,Browse,2025-10-04 23:32:27,Mobile,South,Google Ads,Electronics,0.0,Yes
USR04309,SES04309,Add to Cart,2025-10-04 23:34:27,Desktop,North,Organic,Electronics,0.0,Yes
USR04310,SES04310,Browse,2025-10-15 18:22:00,Tablet,East,Google Ads,Sports,0.0,Yes
USR04311,SES04311,Browse,2025-10-15 08:14:52,Desktop,West,Social Media,Fashion,0.0,Yes
USR04311,SES04311,Add to Cart,2025-10-15 08:19:52,Tablet,East,Email,Home,0.0,Yes
USR04312,SES04312,Browse,2025-10-12 12:56:11,Tablet,South,Email,Fashion,0.0,Yes
USR04312,SES04312,Add to Cart,2025-10-12 12:59:11,Mobile,West,Organic,Electronics,0.0,Yes
USR04312,SES04312,Checkout,2025-10-12 13:03:11,Tablet,West,Google Ads,Home,0.0,Yes
USR04313,SES04313,Browse,2025-10-11 08:10:10,Tablet,West,Email,Beauty,0.0,No
USR04313,SES04313,Add to Cart,2025-10-11 08:13:10,Mobile,West,Social Media,Beauty,0.0,No
USR04313,SES04313,Checkout,2025-10-11 08:16:10,Mobile,West,Email,Beauty,0.0,No
USR04313,SES04313,Purchase,2025-10-11 08:18:10,Mobile,West,Organic,Fashion,723.06,No
USR04314,SES04314,Browse,2025-10-20 15:20:36,Desktop,North,Email,Beauty,0.0,Yes
USR04315,SES04315,Browse,2025-10-29 16:20:34,Tablet,North,Social Media,Beauty,0.0,Yes
USR04316,SES04316,Browse,2025-10-26 11:09:13,Desktop,North,Email,Beauty,0.0,Yes
USR04316,SES04316,Add to Cart,2025-10-26 11:13:13,Mobile,North,Email,Fashion,0.0,Yes
USR04316,SES04316,Checkout,2025-10-26 11:16:13,Tablet,East,Social Media,Electronics,0.0,Yes
USR04317,SES04317,Browse,2025-10-21 18:05:08,Mobile,North,Google Ads,Sports,0.0,Yes
USR04318,SES04318,Browse,2025-10-22 16:48:19,Desktop,East,Google Ads,Electronics,0.0,Yes
USR04318,SES04318,Add to Cart,2025-10-22 16:50:19,Tablet,North,Google Ads,Sports,0.0,Yes
USR04319,SES04319,Browse,2025-10-20 19:02:36,Tablet,West,Google Ads,Electronics,0.0,Yes
USR04319,SES04319,Add to Cart,2025-10-20 19:06:36,Mobile,East,Google Ads,Electronics,0.0,Yes
USR04320,SES04320,Browse,2025-10-11 05:07:03,Desktop,South,Organic,Home,0.0,Yes
USR04320,SES04320,Add to Cart,2025-10-11 05:10:03,Desktop,West,Google Ads,Sports,0.0,Yes
USR04320,SES04320,Checkout,2025-10-11 05:14:03,Tablet,East,Social Media,Fashion,0.0,Yes
USR04321,SES04321,Browse,2025-10-21 13:46:59,Mobile,West,Email,Electronics,0.0,No
USR04321,SES04321,Add to Cart,2025-10-21 13:51:59,Tablet,South,Google Ads,Home,0.0,No
USR04321,SES04321,Checkout,2025-10-21 13:55:59,Mobile,North,Google Ads,Beauty,0.0,No
USR04321,SES04321,Purchase,2025-10-21 13:59:59,Mobile,North,Social Media,Beauty,1537.38,No
USR04322,SES04322,Browse,2025-10-12 04:51:46,Mobile,South,Social Media,Electronics,0.0,Yes
USR04322,SES04322,Add to Cart,2025-10-12 04:56:46,Desktop,West,Email,Fashion,0.0,Yes
USR04322,SES04322,Checkout,2025-10-12 05:00:46,Mobile,East,Organic,Sports,0.0,Yes
USR04323,SES04323,Browse,2025-10-20 01:55:22,Tablet,East,Email,Fashion,0.0,No
USR04323,SES04323,Add to Cart,2025-10-20 01:59:22,Mobile,West,Google Ads,Beauty,0.0,No
USR04323,SES04323,Checkout,2025-10-20 02:04:22,Desktop,West,Organic,Home,0.0,No
USR04323,SES04323,Purchase,2025-10-20 02:06:22,Desktop,West,Organic,Fashion,955.88,No
USR04324,SES04324,Browse,2025-10-11 00:55:37,Desktop,East,Organic,Beauty,0.0,Yes
USR04325,SES04325,Browse,2025-10-16 18:00:57,Tablet,South,Social Media,Electronics,0.0,Yes
USR04325,SES04325,Add to Cart,2025-10-16 18:05:57,Tablet,West,Email,Home,0.0,Yes
USR04326,SES04326,Browse,2025-10-20 09:23:14,Tablet,East,Organic,Fashion,0.0,No
USR04326,SES04326,Add to Cart,2025-10-20 09:28:14,Tablet,East,Social Media,Fashion,0.0,No
USR04326,SES04326,Checkout,2025-10-20 09:30:14,Mobile,West,Email,Home,0.0,No
USR04326,SES04326,Purchase,2025-10-20 09:33:14,Mobile,North,Google Ads,Sports,1651.92,No
USR04327,SES04327,Browse,2025-10-14 21:14:17,Mobile,West,Social Media,Electronics,0.0,Yes
USR04327,SES04327,Add to Cart,2025-10-14 21:19:17,Mobile,East,Social Media,Home,0.0,Yes
USR04328,SES04328,Browse,2025-10-09 01:57:14,Tablet,North,Email,Beauty,0.0,Yes
USR04328,SES04328,Add to Cart,2025-10-09 02:02:14,Tablet,North,Email,Fashion,0.0,Yes
USR04328,SES04328,Checkout,2025-10-09 02:05:14,Tablet,South,Google Ads,Fashion,0.0,Yes
USR04329,SES04329,Browse,2025-10-30 09:53:58,Desktop,South,Google Ads,Home,0.0,Yes
USR04329,SES04329,Add to Cart,2025-10-30 09:58:58,Desktop,West,Social Media,Fashion,0.0,Yes
USR04329,SES04329,Checkout,2025-10-30 10:02:58,Desktop,North,Google Ads,Electronics,0.0,Yes
USR04330,SES04330,Browse,2025-10-28 21:33:38,Desktop,East,Email,Sports,0.0,Yes
USR04330,SES04330,Add to Cart,2025-10-28 21:35:38,Tablet,North,Social Media,Home,0.0,Yes
USR04331,SES04331,Browse,2025-10-09 03:35:10,Desktop,North,Social Media,Beauty,0.0,Yes
USR04331,SES04331,Add to Cart,2025-10-09 03:40:10,Mobile,South,Social Media,Beauty,0.0,Yes
USR04332,SES04332,Browse,2025-10-06 06:42:30,Desktop,West,Google Ads,Beauty,0.0,No
USR04332,SES04332,Add to Cart,2025-10-06 06:46:30,Mobile,West,Email,Electronics,0.0,No
USR04332,SES04332,Checkout,2025-10-06 06:49:30,Mobile,South,Organic,Beauty,0.0,No
USR04332,SES04332,Purchase,2025-10-06 06:53:30,Desktop,North,Social Media,Home,1148.56,No
USR04333,SES04333,Browse,2025-10-30 19:29:01,Desktop,East,Google Ads,Sports,0.0,Yes
USR04334,SES04334,Browse,2025-10-20 16:03:04,Mobile,North,Google Ads,Home,0.0,Yes
USR04335,SES04335,Browse,2025-10-13 17:34:21,Tablet,West,Organic,Electronics,0.0,Yes
USR04336,SES04336,Browse,2025-10-26 06:01:22,Tablet,East,Google Ads,Home,0.0,Yes
USR04336,SES04336,Add to Cart,2025-10-26 06:06:22,Mobile,East,Social Media,Electronics,0.0,Yes
USR04336,SES04336,Checkout,2025-10-26 06:08:22,Mobile,East,Google Ads,Electronics,0.0,Yes
USR04337,SES04337,Browse,2025-10-18 00:29:43,Mobile,East,Google Ads,Home,0.0,Yes
USR04338,SES04338,Browse,2025-10-26 22:16:32,Desktop,East,Social Media,Fashion,0.0,Yes
USR04338,SES04338,Add to Cart,2025-10-26 22:20:32,Mobile,East,Social Media,Fashion,0.0,Yes
USR04339,SES04339,Browse,2025-10-29 18:45:49,Tablet,East,Email,Electronics,0.0,Yes
USR04340,SES04340,Browse,2025-10-08 02:09:03,Mobile,West,Social Media,Beauty,0.0,Yes
USR04340,SES04340,Add to Cart,2025-10-08 02:11:03,Mobile,East,Email,Home,0.0,Yes
USR04340,SES04340,Checkout,2025-10-08 02:13:03,Tablet,East,Social Media,Home,0.0,Yes
USR04341,SES04341,Browse,2025-10-19 16:01:47,Mobile,South,Social Media,Fashion,0.0,No
USR04341,SES04341,Add to Cart,2025-10-19 16:03:47,Mobile,North,Email,Sports,0.0,No
USR04341,SES04341,Checkout,2025-10-19 16:06:47,Tablet,West,Google Ads,Sports,0.0,No
USR04341,SES04341,Purchase,2025-10-19 16:08:47,Mobile,North,Social Media,Sports,1411.55,No
USR04342,SES04342,Browse,2025-10-10 08:42:28,Mobile,South,Google Ads,Sports,0.0,Yes
USR04342,SES04342,Add to Cart,2025-10-10 08:46:28,Desktop,North,Google Ads,Beauty,0.0,Yes
USR04342,SES04342,Checkout,2025-10-10 08:49:28,Mobile,East,Organic,Beauty,0.0,Yes
USR04343,SES04343,Browse,2025-10-05 02:45:19,Desktop,West,Organic,Fashion,0.0,Yes
USR04343,SES04343,Add to Cart,2025-10-05 02:50:19,Tablet,North,Social Media,Electronics,0.0,Yes
USR04344,SES04344,Browse,2025-10-12 00:15:56,Tablet,North,Organic,Fashion,0.0,Yes
USR04344,SES04344,Add to Cart,2025-10-12 00:19:56,Desktop,North,Email,Beauty,0.0,Yes
USR04345,SES04345,Browse,2025-10-23 09:57:31,Tablet,North,Email,Sports,0.0,Yes
USR04345,SES04345,Add to Cart,2025-10-23 10:02:31,Desktop,West,Google Ads,Electronics,0.0,Yes
USR04346,SES04346,Browse,2025-10-19 05:33:01,Tablet,North,Organic,Electronics,0.0,No
USR04346,SES04346,Add to Cart,2025-10-19 05:36:01,Desktop,North,Organic,Fashion,0.0,No
USR04346,SES04346,Checkout,2025-10-19 05:38:01,Desktop,West,Google Ads,Beauty,0.0,No
USR04346,SES04346,Purchase,2025-10-19 05:43:01,Mobile,West,Google Ads,Home,390.76,No
USR04347,SES04347,Browse,2025-10-02 20:11:36,Desktop,West,Social Media,Sports,0.0,Yes
USR04347,SES04347,Add to Cart,2025-10-02 20:15:36,Tablet,South,Google Ads,Beauty,0.0,Yes
USR04347,SES04347,Checkout,2025-10-02 20:17:36,Desktop,North,Organic,Fashion,0.0,Yes
USR04348,SES04348,Browse,2025-10-16 08:39:27,Desktop,West,Organic,Electronics,0.0,Yes
USR04348,SES04348,Add to Cart,2025-10-16 08:44:27,Mobile,North,Social Media,Home,0.0,Yes
USR04349,SES04349,Browse,2025-10-03 03:05:40,Mobile,North,Email,Beauty,0.0,Yes
USR04350,SES04350,Browse,2025-10-18 06:51:03,Mobile,North,Organic,Sports,0.0,Yes
USR04350,SES04350,Add to Cart,2025-10-18 06:56:03,Mobile,South,Email,Beauty,0.0,Yes
USR04351,SES04351,Browse,2025-10-17 13:42:44,Desktop,East,Social Media,Fashion,0.0,Yes
USR04351,SES04351,Add to Cart,2025-10-17 13:46:44,Mobile,West,Email,Electronics,0.0,Yes
USR04352,SES04352,Browse,2025-10-12 13:12:36,Tablet,West,Social Media,Electronics,0.0,Yes
USR04353,SES04353,Browse,2025-10-10 14:40:09,Mobile,East,Google Ads,Beauty,0.0,No
USR04353,SES04353,Add to Cart,2025-10-10 14:42:09,Desktop,East,Email,Home,0.0,No
USR04353,SES04353,Checkout,2025-10-10 14:45:09,Mobile,East,Email,Sports,0.0,No
USR04353,SES04353,Purchase,2025-10-10 14:49:09,Mobile,West,Organic,Home,1455.44,No
USR04354,SES04354,Browse,2025-10-19 10:53:37,Desktop,South,Email,Home,0.0,Yes
USR04354,SES04354,Add to Cart,2025-10-19 10:56:37,Desktop,South,Organic,Fashion,0.0,Yes
USR04354,SES04354,Checkout,2025-10-19 11:00:37,Mobile,South,Email,Fashion,0.0,Yes
USR04355,SES04355,Browse,2025-10-05 21:11:29,Desktop,West,Organic,Electronics,0.0,Yes
USR04355,SES04355,Add to Cart,2025-10-05 21:14:29,Desktop,South,Email,Sports,0.0,Yes
USR04356,SES04356,Browse,2025-10-20 10:43:18,Tablet,West,Organic,Beauty,0.0,Yes
USR04356,SES04356,Add to Cart,2025-10-20 10:45:18,Mobile,East,Email,Home,0.0,Yes
USR04357,SES04357,Browse,2025-10-29 01:32:26,Tablet,East,Google Ads,Sports,0.0,Yes
USR04357,SES04357,Add to Cart,2025-10-29 01:34:26,Mobile,South,Email,Home,0.0,Yes
USR04358,SES04358,Browse,2025-10-23 20:37:47,Mobile,West,Social Media,Home,0.0,No
USR04358,SES04358,Add to Cart,2025-10-23 20:40:47,Desktop,South,Social Media,Electronics,0.0,No
USR04358,SES04358,Checkout,2025-10-23 20:45:47,Desktop,North,Social Media,Sports,0.0,No
USR04358,SES04358,Purchase,2025-10-23 20:47:47,Tablet,East,Google Ads,Electronics,1682.53,No
USR04359,SES04359,Browse,2025-10-04 07:35:26,Mobile,East,Organic,Fashion,0.0,Yes
USR04359,SES04359,Add to Cart,2025-10-04 07:38:26,Mobile,West,Email,Fashion,0.0,Yes
USR04360,SES04360,Browse,2025-10-15 19:25:43,Mobile,East,Organic,Home,0.0,Yes
USR04360,SES04360,Add to Cart,2025-10-15 19:29:43,Tablet,North,Social Media,Home,0.0,Yes
USR04361,SES04361,Browse,2025-10-07 20:07:10,Tablet,East,Email,Electronics,0.0,Yes
USR04361,SES04361,Add to Cart,2025-10-07 20:11:10,Tablet,North,Organic,Home,0.0,Yes
USR04362,SES04362,Browse,2025-10-21 05:23:03,Desktop,East,Social Media,Sports,0.0,Yes
USR04362,SES04362,Add to Cart,2025-10-21 05:26:03,Mobile,West,Organic,Fashion,0.0,Yes
USR04362,SES04362,Checkout,2025-10-21 05:28:03,Mobile,West,Email,Fashion,0.0,Yes
USR04363,SES04363,Browse,2025-10-08 04:19:54,Mobile,East,Organic,Beauty,0.0,No
USR04363,SES04363,Add to Cart,2025-10-08 04:21:54,Desktop,East,Social Media,Electronics,0.0,No
USR04363,SES04363,Checkout,2025-10-08 04:23:54,Mobile,South,Email,Fashion,0.0,No
USR04363,SES04363,Purchase,2025-10-08 04:27:54,Tablet,West,Google Ads,Beauty,720.94,No
USR04364,SES04364,Browse,2025-10-20 22:27:26,Tablet,North,Google Ads,Beauty,0.0,Yes
USR04364,SES04364,Add to Cart,2025-10-20 22:32:26,Tablet,West,Organic,Beauty,0.0,Yes
USR04365,SES04365,Browse,2025-10-29 04:15:22,Desktop,East,Organic,Beauty,0.0,Yes
USR04366,SES04366,Browse,2025-10-18 11:46:18,Desktop,West,Google Ads,Beauty,0.0,Yes
USR04366,SES04366,Add to Cart,2025-10-18 11:48:18,Desktop,West,Email,Sports,0.0,Yes
USR04367,SES04367,Browse,2025-10-15 13:03:33,Desktop,North,Email,Fashion,0.0,Yes
USR04368,SES04368,Browse,2025-10-26 20:45:55,Desktop,North,Social Media,Fashion,0.0,Yes
USR04368,SES04368,Add to Cart,2025-10-26 20:50:55,Tablet,East,Organic,Home,0.0,Yes
USR04369,SES04369,Browse,2025-10-25 11:04:33,Mobile,West,Email,Electronics,0.0,No
USR04369,SES04369,Add to Cart,2025-10-25 11:09:33,Tablet,East,Social Media,Beauty,0.0,No
USR04369,SES04369,Checkout,2025-10-25 11:12:33,Tablet,East,Social Media,Sports,0.0,No
USR04369,SES04369,Purchase,2025-10-25 11:14:33,Mobile,East,Google Ads,Home,1552.0,No
USR04370,SES04370,Browse,2025-10-07 02:31:37,Mobile,East,Email,Home,0.0,Yes
USR04370,SES04370,Add to Cart,2025-10-07 02:35:37,Desktop,West,Organic,Fashion,0.0,Yes
USR04370,SES04370,Checkout,2025-10-07 02:39:37,Desktop,North,Organic,Fashion,0.0,Yes
USR04371,SES04371,Browse,2025-10-22 20:34:21,Mobile,East,Organic,Beauty,0.0,Yes
USR04371,SES04371,Add to Cart,2025-10-22 20:39:21,Tablet,North,Social Media,Electronics,0.0,Yes
USR04372,SES04372,Browse,2025-10-30 10:38:40,Mobile,North,Organic,Beauty,0.0,No
USR04372,SES04372,Add to Cart,2025-10-30 10:40:40,Desktop,South,Social Media,Home,0.0,No
USR04372,SES04372,Checkout,2025-10-30 10:43:40,Mobile,South,Email,Sports,0.0,No
USR04372,SES04372,Purchase,2025-10-30 10:45:40,Desktop,West,Social Media,Beauty,1386.11,No
USR04373,SES04373,Browse,2025-10-05 01:02:04,Desktop,North,Google Ads,Electronics,0.0,Yes
USR04374,SES04374,Browse,2025-10-21 19:04:29,Desktop,West,Organic,Home,0.0,Yes
USR04375,SES04375,Browse,2025-10-24 02:51:18,Mobile,North,Social Media,Beauty,0.0,Yes
USR04375,SES04375,Add to Cart,2025-10-24 02:53:18,Desktop,East,Google Ads,Electronics,0.0,Yes
USR04376,SES04376,Browse,2025-10-31 14:44:20,Mobile,West,Organic,Electronics,0.0,Yes
USR04377,SES04377,Browse,2025-10-16 01:42:12,Tablet,North,Organic,Fashion,0.0,Yes
USR04378,SES04378,Browse,2025-10-25 12:25:49,Mobile,West,Social Media,Sports,0.0,Yes
